source,target,repo,commit,path,line,source PEs,target PEs,cardinalities,properties,source APIs,target APIs,commit URL,mig id
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2050:2068,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2051:2069,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2052:2070,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2053:2071,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2054:2072,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2055:2073,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2056:2074,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2057:2075,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2058:2076,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2059:2077,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2060:2078,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2061:2079,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2062:2080,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2063:2081,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2064:2082,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2065:2083,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2066:2084,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2067:2085,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2068:2086,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2069:2087,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2070:2088,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2071:2089,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2072:2090,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2073:2091,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2074:2092,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2075:2093,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2076:2094,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2077:2095,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2078:2096,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2079:2097,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2080:2098,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2081:2099,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2082:2100,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2083:2101,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2084:2102,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2085:2103,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2086:2104,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2087:2105,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2088:2106,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2089:2107,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2090:2108,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2091:2109,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2092:2110,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2093:2111,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2094:2112,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2095:2113,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2096:2114,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2097:2115,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2098:2116,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2099:2117,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2100:2118,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2101:2119,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2102:2120,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2103:2121,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2104:2122,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2105:2123,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2106:2124,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2107:2125,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2108:2126,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2109:2127,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2110:2128,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2111:2129,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2112:2130,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2113:2131,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2114:2132,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2115:2133,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2116:2134,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2117:2135,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2118:2136,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2119:2137,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2120:2138,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2121:2139,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2122:2140,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
pyqt5,pyside2,sanpen/gridcal,39a5dd91e4f42ccab5d18efbf899293f18330ec7,src/GridCal/Gui/Main/MainWindow.py,2123:2141,function call,function call,one-to-one,argument addition,translate,translate,https://github.com/sanpen/gridcal/commit/39a5dd91,pyqt5__pyside2__sanpen/gridcal__39a5dd91
